category,scope,year,count
P4,순천향대,2017,2
P4,순천향대,2018,0
P4,순천향대,2019,0
P4,순천향대,2020,0
P4,순천향대,2021,0
P4,순천향대,2022,0
P4,순천향대,2023,2
P4,순천향대,2024,0
P4,순천향대,2025,1
P4,아주대,2016,0
P4,아주대,2017,1
P4,아주대,2018,2
P4,아주대,2019,2
P4,아주대,2020,0
P4,아주대,2021,1
P4,아주대,2022,1
P4,아주대,2023,1
P4,아주대,2024,1
P4,아주대,2025,2
P4,이화여대,2016,1
P4,이화여대,2017,1
P4,이화여대,2018,0
P4,이화여대,2019,0
P4,이화여대,2020,0
P4,이화여대,2021,0
P4,이화여대,2022,0
P4,이화여대,2023,1
P4,이화여대,2024,0
P4,이화여대,2025,0
P4,중앙대,2016,0
P4,중앙대,2017,2
P4,중앙대,2018,1
P4,중앙대,2019,2
P4,중앙대,2020,1
P4,중앙대,2021,0
P4,중앙대,2022,0
P4,중앙대,2023,2
P4,중앙대,2024,0
P4,중앙대,2025,2
P4,충남대,2016,0
P4,충남대,2017,1
P4,충남대,2018,0
P4,충남대,2019,0
P4,충남대,2020,1
P4,충남대,2021,0
P4,충남대,2022,0
P4,충남대,2023,0
P4,충남대,2024,1
P4,충남대,2025,0
P4,가천대,2016,0
P4,가천대,2017,0
P4,가천대,2018,0
P4,가천대,2019,0
P4,가천대,2020,0
P4,가천대,2021,0
P4,가천대,2022,0
P4,가천대,2023,0
P4,가천대,2024,1
P4,가천대,2025,0
P4,한림대,2016,0
P4,한림대,2017,0
P4,한림대,2018,0
P4,한림대,2019,0
P4,한림대,2020,0
P4,한림대,2021,0
P4,한림대,2022,0
P4,한림대,2023,0
P4,한림대,2024,0
P4,한림대,2025,0
P4,건국대,2016,0
P4,건국대,2017,0
P4,건국대,2018,0
P4,건국대,2019,0
P4,건국대,2020,0
P4,건국대,2021,0
P4,건국대,2022,0
P4,건국대,2023,0
P4,건국대,2024,0
P4,건국대,2025,0
P4,인하대,2016,1
P4,인하대,2017,1
P4,인하대,2018,1
P4,인하대,2019,2
P4,인하대,2020,0
P4,인하대,2021,1
P4,인하대,2022,0
P4,인하대,2023,0
P4,인하대,2024,0
P4,인하대,2025,0
P4,전북대,2016,0
P4,전북대,2017,1
P4,전북대,2018,0
P4,전북대,2019,1
P4,전북대,2020,0
P4,전북대,2021,0
P4,전북대,2022,0
P4,전북대,2023,0
P4,전북대,2024,0
P4,전북대,2025,0
P4,KR,2016,9
P4,KR,2017,13
P4,KR,2018,5
P4,KR,2019,8
P4,KR,2020,6
P4,KR,2021,9
P4,KR,2022,9
P4,KR,2023,7
P4,KR,2024,9
P4,KR,2025,9
P4,WORLD,2016,482
P4,WORLD,2017,472
P4,WORLD,2018,476
P4,WORLD,2019,453
P4,WORLD,2020,512
P4,WORLD,2021,487
P4,WORLD,2022,478
P4,WORLD,2023,456
P4,WORLD,2024,466
P4,WORLD,2025,575
P5,서울대,2016,64
P5,서울대,2017,67
P5,서울대,2018,56
P5,서울대,2019,66
P5,서울대,2020,89
P5,서울대,2021,91
P5,서울대,2022,65
P5,서울대,2023,63
P5,서울대,2024,70
P5,서울대,2025,65
P5,연세대,2016,16
P5,연세대,2017,23
P5,연세대,2018,20
P5,연세대,2019,35
P5,연세대,2020,20
P5,연세대,2021,32
P5,연세대,2022,29
P5,연세대,2023,32
P5,연세대,2024,36
P5,연세대,2025,45
P5,성균관대,2016,34
P5,성균관대,2017,31
P5,성균관대,2018,30
P5,성균관대,2019,37
P5,성균관대,2020,42
P5,성균관대,2021,42
P5,성균관대,2022,40
P5,성균관대,2023,33
P5,성균관대,2024,35
P5,성균관대,2025,48
P5,가톨릭대,2016,16
P5,가톨릭대,2017,16
P5,가톨릭대,2018,13
P5,가톨릭대,2019,19
P5,가톨릭대,2020,23
P5,가톨릭대,2021,14
P5,가톨릭대,2022,11
P5,가톨릭대,2023,15
P5,가톨릭대,2024,26
P5,가톨릭대,2025,28
P5,울산대,2016,18
P5,울산대,2017,15
P5,울산대,2018,14
P5,울산대,2019,17
P5,울산대,2020,22
P5,울산대,2021,37
P5,울산대,2022,23
P5,울산대,2023,19
P5,울산대,2024,16
P5,울산대,2025,19
P5,고려대,2016,10
P5,고려대,2017,10
P5,고려대,2018,9
P5,고려대,2019,16
P5,고려대,2020,29
P5,고려대,2021,34
P5,고려대,2022,23
P5,고려대,2023,13
P5,고려대,2024,24
P5,고려대,2025,20
P5,경희대,2016,9
P5,경희대,2017,3
P5,경희대,2018,3
P5,경희대,2019,6
P5,경희대,2020,5
P5,경희대,2021,17
P5,경희대,2022,13
P5,경희대,2023,9
P5,경희대,2024,7
P5,경희대,2025,14
P5,전남대,2016,6
P5,전남대,2017,8
P5,전남대,2018,8
P5,전남대,2019,8
P5,전남대,2020,8
P5,전남대,2021,6
P5,전남대,2022,8
P5,전남대,2023,7
P5,전남대,2024,15
P5,전남대,2025,12
P5,인제대,2016,5
P5,인제대,2017,5
P5,인제대,2018,1
P5,인제대,2019,7
P5,인제대,2020,9
P5,인제대,2021,7
P5,인제대,2022,2
P5,인제대,2023,7
P5,인제대,2024,10
P5,인제대,2025,11
P5,경북대,2016,7
P5,경북대,2017,9
P5,경북대,2018,4
P5,경북대,2019,7
P5,경북대,2020,11
P5,경북대,2021,14
P5,경북대,2022,7
P5,경북대,2023,13
P5,경북대,2024,13
P5,경북대,2025,26
P5,부산대,2016,6
P5,부산대,2017,10
P5,부산대,2018,8
P5,부산대,2019,10
P5,부산대,2020,12
P5,부산대,2021,14
P5,부산대,2022,11
P5,부산대,2023,5
P5,부산대,2024,16
P5,부산대,2025,8
P5,한양대,2016,8
P5,한양대,2017,9
P5,한양대,2018,5
P5,한양대,2019,7
P5,한양대,2020,7
P5,한양대,2021,10
P5,한양대,2022,14
P5,한양대,2023,6
P5,한양대,2024,4
P5,한양대,2025,15
P5,순천향대,2016,0
P5,순천향대,2017,3
P5,순천향대,2018,3
P5,순천향대,2019,3
P5,순천향대,2020,4
P5,순천향대,2021,3
P5,순천향대,2022,3
P5,순천향대,2023,4
P5,순천향대,2024,6
P5,순천향대,2025,11
P5,아주대,2016,1
P5,아주대,2017,4
P5,아주대,2018,9
P5,아주대,2019,5
P5,아주대,2020,7
P5,아주대,2021,14
P5,아주대,2022,6
P5,아주대,2023,5
P5,아주대,2024,13
P5,아주대,2025,9
P5,이화여대,2016,8
P5,이화여대,2017,5
P5,이화여대,2018,7
P5,이화여대,2019,6
P5,이화여대,2020,5
P5,이화여대,2021,9
P5,이화여대,2022,6
P5,이화여대,2023,5
P5,이화여대,2024,6
P5,이화여대,2025,7
P5,중앙대,2016,2
P5,중앙대,2017,4
P5,중앙대,2018,8
P5,중앙대,2019,4
P5,중앙대,2020,7
P5,중앙대,2021,9
P5,중앙대,2022,8
P5,중앙대,2023,4
P5,중앙대,2024,8
P5,중앙대,2025,14
P5,충남대,2016,3
P5,충남대,2017,4
P5,충남대,2018,7
P5,충남대,2019,10
P5,충남대,2020,16
P5,충남대,2021,13
P5,충남대,2022,7
P5,충남대,2023,8
P5,충남대,2024,4
P5,충남대,2025,11
P5,가천대,2016,9
P5,가천대,2017,3
P5,가천대,2018,3
P5,가천대,2019,7
P5,가천대,2020,7
P5,가천대,2021,4
P5,가천대,2022,9
P5,가천대,2023,8
P5,가천대,2024,1
P5,가천대,2025,7
P5,한림대,2016,1
P5,한림대,2017,4
P5,한림대,2018,8
P5,한림대,2019,8
P5,한림대,2020,14
P5,한림대,2021,12
P5,한림대,2022,12
P5,한림대,2023,3
P5,한림대,2024,10
P5,한림대,2025,6
P5,건국대,2016,3
P5,건국대,2017,6
P5,건국대,2018,10
P5,건국대,2019,9
P5,건국대,2020,15
P5,건국대,2021,6
P5,건국대,2022,6
P5,건국대,2023,9
P5,건국대,2024,15
P5,건국대,2025,20
P5,인하대,2016,0
P5,인하대,2017,2
P5,인하대,2018,2
P5,인하대,2019,6
P5,인하대,2020,6
P5,인하대,2021,7
P5,인하대,2022,8
P5,인하대,2023,2
P5,인하대,2024,6
P5,인하대,2025,5
P5,전북대,2016,2
P5,전북대,2017,1
P5,전북대,2018,11
P5,전북대,2019,7
P5,전북대,2020,11
P5,전북대,2021,9
P5,전북대,2022,8
P5,전북대,2023,6
P5,전북대,2024,16
P5,전북대,2025,20
P5,KR,2016,177
P5,KR,2017,191
P5,KR,2018,201
P5,KR,2019,249
P5,KR,2020,283
P5,KR,2021,299
P5,KR,2022,258
P5,KR,2023,237
P5,KR,2024,322
P5,KR,2025,363
P5,WORLD,2016,4632
P5,WORLD,2017,5380
P5,WORLD,2018,6599
P5,WORLD,2019,7866
P5,WORLD,2020,9139
P5,WORLD,2021,10082
P5,WORLD,2022,9757
P5,WORLD,2023,9401
P5,WORLD,2024,10558
P5,WORLD,2025,12568
